code,parent_code,like_count,username,text,created_at
C6kkEZJCWP3,,1,letsupp.marathi,"Horoscope Today:  वृषभ, कन्या राशीच्या लोकांना होणार आर्थिक लाभ; आजचे राशीभविष्य जाणून घ्या
.
https://letsupp.com/life-style/horoscope-rashi-bhavishya-05-may-2024-daily-rashichakra-in-marathi-150623.html 
.
LetsUppMarathi #horoscopesigns #Horoscopes #horoscopetoday #horoscope2024 #horoscope #horoscopepredictions #horoscopedaily",1715926828.2398355
C6oZhMGN7qd,,21,cricstatsint,"🚨 India have revealed their T20I World Cup jersey 🇮🇳👕

Is it a Hit or Miss?

📸: Sport360",1715926830.8238568
C7DxQb0SDM3,,10,bhavika_mistry_official,New trend 💥@bhavika_mistry_official,1715926834.2435794
C7DmkeIprQG,C6n_o2_rmi5,5,parmarrani307,,1715926834.2435913
C7DlLGGog4H,C6n_o2_rmi5,86,ms_queen_1685,"My inst I'd
@ms_queen_1685",1715926834.2435946
C7DpocqSeZE,C6n_o2_rmi5,39,payalmer__28,તારી જુદાઈ😟🥺,1715926834.2435975
C7CJDM1CIzH,C6n_o2_rmi5,756,mahi._.2227,I'm  radha🤭😍,1715926834.243601
C6lY7rcPLfa,,10,gujju_jalwa,Dubey ji😮‍💨,1715926837.1899316
C6nH2kHv23U,,9,legaldilse,"आपने मुझे कैदख़ाने में बंद कर दिया. चारों तरफ़ संतरी पहरा बिठा दिया, आपने सोचा कि रानी जिंदां को कैद कर के रखेंगे, लेकिन मैं जा रही हूं. मैं जादुई ढंग से आपकी नाक के नीचे से जा रही हूं.""
द लास्ट क्वीन 👑
जिंद कौर महाराजा रणजीत सिंह की सबसे छोटी रानी थीं. जिसे रानी जिंदां के नाम से भी जाना जाता था, जो  सिख राज्य की संप्रभुता के लिए लड़ने वाली रानी और 'माँ' के तरह जानी गई . उन्होंने अपने बेटे दलीप सिंह को ज़िंंदा रखा बल्कि पंजाब की गद्दी पाने के लिए शेरनी की तरह लड़ीं.'' historyofindia ✨🚩",1715926841.2024455
C6nJJw8qb4s,C6nH2kHv23U,1,guruk.7,🙏,1715926841.2024658
C6naWhVP8o5,C6nH2kHv23U,0,legaldilse,🚩,1715926841.2024686
C6napQaMiBk,C6nH2kHv23U,0,guruk.7,🙏👍,1715926841.2024713
C6odvCzt2dI,,2,cricstatsint,"Uganda's squad for their first ever senior World Cup appearance features 43-year-old Frank Nsubuga, an offspinning allrounder who is set to be the oldest player in this year's T20WorldCup 🇺🇬

📸: ESPNcricinfo",1715926843.8208654
C7DvN-BoU_r,,16,om_swami_samarth,॥ श्री स्वामी समर्थ ॥,1715926847.4561596
C7DyLs5p_DN,C6njVg2t0x3,2,abpnewstv,"RCB के खिलाफ करो या मरो के मुकाबले में एमएस धोनी गेंदबाजी करते नजर आएंगे! दरअसल, चेन्नई सुपर किंग्स और रॉयल चैलेंजर्स बैंगलोर के बीच नॉकआउट मैच से पहले सीएसके ने एक वीडियो शेयर किया है जिसमें धोनी नेट्स प्रैक्टिस के दौरान गेंदबाजी करते नजर आ रहे हैं. ऐसे में फैंस को लगने लगा है कि वह आगामी मैच में सरप्राइज दे सकते हैं.

Dhoni #RCBvsCSK #IPL2024 #Cricket #Bowling #CSKvsRCB #IPL #MSDhoni #ChennaiSuperKings #Sports #Trending #ABPNews",1715926847.4561698
C7DyekUBAgT,C6njVg2t0x3,0,swamini_swami,,1715926847.4561825
C7Dwqa6y2cq,C6njVg2t0x3,4,shree_swami_samarth2804,,1715926847.4561853
C7DvHkqC3jA,C6njVg2t0x3,0,marathimati,व्यंगचित्रकार: Prabhakar Parshuram Wairkar,1715926847.4561877
C7Dy3slvEGd,,0,kashmirstudentalerts,"JKSSB Announces Final Selection and Waiting Lists for Various Posts
https://kashmirstudentalerts.com/jkssb-announces-final-selection-and-waiting-lists-for-various-posts-check-here/",1715926852.1729767
C7Dyi29PdNa,C6oQXcaPnXY,0,asiannewshub,"Baramulla: Er Rasheed's Entry Intensifies Tough Fight for Omar, Sajad
https://www.asiannewshub.com/2024/05/baramulla-er-rasheeds-entry-intensifies-tough-fight-for-omar-sajad/",1715926852.1729872
C7Dlw94t-VI,C6oQXcaPnXY,11,gilgitbaltistanfront,"Pakistan! A country with a rich history, vibrant culture, and breathtaking natural beauty. From the majestic Karakoram mountains to the serene Indus River, Pakistan is home to diverse landscapes and climates. Its cities, like Karachi, Lahore, and Islamabad, offer a blend of modernity and tradition, with bustling markets, historic landmarks, and delicious cuisine.

P",1715926852.1729922
C6-49STMzyB,C6oQXcaPnXY,10,north_pakistan_,"Today best Video.😍
It does not matter which religion you belong to. Always stand against the oppressor and with the oppressed.",1715926852.1729987
C7CgD1IyYDM,C6oQXcaPnXY,18,realasifawani,,1715926852.1730042
C6kpGxNPN4G,,55,jannat__e___kashmir,"Saffron
The “Red Gold’ of Kashmir 🥰",1715926856.0185256
C7BaHnmPzRR,,1442,gurusodhii,🙂‍↔️🤓,1715926859.186924
C7Duuo_vKgE,C6kxxxBvZ6l,10,itsmerishi_27,🎂,1715926859.1869342
C7Dn3KNtR4X,C6kxxxBvZ6l,3,varunray3,💚⚡️,1715926859.1869378
C7BQXn9PllP,C6kxxxBvZ6l,386,gurusodhii,☠️🆗,1715926859.1869402
C7A368RuU4P,C6kxxxBvZ6l,32,yoursuavediaries,"Life is too short for any kind of hatred. So, spread love and kindness wherever you go. 💐

loveforall",1715926859.186942
C6nXclihFVr,,1,sandeshnews,"MI vs SRH : શું હારનો બદલો લઈ શકશે Mumbai Indians ?

MIvsSRH #IPL2024 #Cricket #Sports #SandeshNews",1715926862.420465
C6mKYp-P7a0,,42,trolldcompany,KKR💙,1715926865.9004803
C6oXehhBSsm,,19,sandeshnews,"BCCIએ T20 વર્લ્ડકપ 2024 માટે ટીમ ઈન્ડિયાની નવી જર્સી લોન્ચ....

IPL2024 #T20WorldCup #T20WC2024 #BCCI #Jerseylaunch #TeamIndia #india #sports #cricket #SandeshNews",1715926868.6076922
C7DyWwdy_D2,,73,riyakumari_7835,7301061961,1715926871.605077
C7DWBLZr5U5,C6oBmk7o-Pv,859,miss_binsa,"Aap single ho kyaa 💝
Aap single ho kyaa 💝
Aap single ho kyaa 💝
Aap single ho kyaa 💝
Aap single ho kyaa 💝
Aap single ho kyaa 💝
Aap single ho kyaa 💝",1715926871.6050882
C7CJDM1CIzH,C6oBmk7o-Pv,757,mahi._.2227,I'm  radha🤭😍,1715926871.605095
C7DqcVJSaHd,C6oBmk7o-Pv,342,riyakumari_7835,7301061961,1715926871.6050982
C7DpocqSeZE,C6oBmk7o-Pv,39,payalmer__28,તારી જુદાઈ😟🥺,1715926871.6051006
C6ojXAdJEoL,,20,maun_awaaz,"""In the quiet of her gaze, I find the whispered poetry of her spirit, unfolding like petals in the dawn.""",1715926874.4007812
C6mDNdsJozl,,27,laughter__unlimited_,,1715926877.4030015
C6oiFQnSBU7,,84,anuj.ambedkarwadi,"जरूरी नहीं कि चाय में सिर्फ बिस्किट ही डूबे .!!
कभी कभार देश भी डूब जाता है .!!
India",1715926880.7812576
C6oiXuwhyo3,C6oiFQnSBU7,2,khushhalchandsharma,तुम जैसे दोगले जयचंदो के कारण,1715926880.781271
C6okEoXShJG,C6oiFQnSBU7,0,techpraveen_,Samja rahe ho,1715926880.7812746
C6oyIUPpIYf,C6oiFQnSBU7,1,mahanpundit,,1715926880.7812772
C6oVIz8P6Oj,,18,t.cinema_,#Barroz3D #Sep12 Onam2024,1715926884.1929038
C7Dy_Hpp83X,,1,sahityasathi,"परिस्थिति परिवर्तनशील हैं 
अतः दुःख में धैर्य रखें और सुख में विवेक...!

- बुद्ध ज्ञान",1715926887.077545
C7DxerqvKQi,C6oKS6KJ071,0,ministry_of_jal_shakti,"हाथों को धोते समय जल का सावधानी से इस्तेमाल करें। जल के प्रति एक छोटी सी कद्र भी महत्वपूर्ण है। आओ, हम साथ मिलकर अपने प्राकृतिक संसाधनों का महत्व समझें और उन्हें सहेजें। #HomeH20Care #savewater #MissionLiFE #ProPlanetPeople",1715926887.0775623
C7DyLs5p_DN,C6oKS6KJ071,2,abpnewstv,"RCB के खिलाफ करो या मरो के मुकाबले में एमएस धोनी गेंदबाजी करते नजर आएंगे! दरअसल, चेन्नई सुपर किंग्स और रॉयल चैलेंजर्स बैंगलोर के बीच नॉकआउट मैच से पहले सीएसके ने एक वीडियो शेयर किया है जिसमें धोनी नेट्स प्रैक्टिस के दौरान गेंदबाजी करते नजर आ रहे हैं. ऐसे में फैंस को लगने लगा है कि वह आगामी मैच में सरप्राइज दे सकते हैं.

Dhoni #RCBvsCSK #IPL2024 #Cricket #Bowling #CSKvsRCB #IPL #MSDhoni #ChennaiSuperKings #Sports #Trending #ABPNews",1715926887.077575
C7DwqIMOHrO,C6oKS6KJ071,2,drishtiiasenglish,"Here is a question for you from Civil Services Preliminary Examination- 2021

Try to solve this question and we will pin the correct answer to this question in the comment box the next day.",1715926887.0775905
C7DyS3ev2Wd,,2,iski5567,,1715926890.411965
C7DxLSASZsd,C6m0mX5I6N-,2,vashishth.mukul,"थारा भाई ""स्पेशलिस्ट"" है इस फील्ड में तो..सारे टाइप की बतखें पाल राखी हैं भाई ने अपने पोल्ट्री फार्म में.. 🦆🦆😂🤣 IPL2024",1715926890.4119754
C7DyxzayOik,C6m0mX5I6N-,0,hi__dipun__,"Ek ne bola ki ""Mujhe kisike jane se fark nhi padega"".
.
.
to fir mein usko bola ki, iss kadakti Garmi mein ek var Bijlii jane de... 🥲🥵",1715926890.4119837
C7DyUWpPB4X,C6m0mX5I6N-,4,iski5567,,1715926890.4119887
C7DyDb2hJLG,C6m0mX5I6N-,2,_manju_thakur_086,😂😂😂😂,1715926890.411991
C7DveyYpEfe,,75,shreya_sanghi,🥂,1715926893.4111311
C7DmhkfK9_p,C6m7v1qMfYF,186,anjali_vis1,"You start living with the fact “jo hota h acche ke liye hota hai” 
Agree??",1715926893.411143
C7Dr6BoLb3F,C6m7v1qMfYF,71,hello_deepti15,Good morning 💕,1715926893.4111493
C7Dm6OXv7tu,C6m7v1qMfYF,106,roshni878,💛,1715926893.411153
C7DSjxxpUjZ,C6m7v1qMfYF,168,vannshikkaa,Sending good vibes.✨❤️,1715926893.411156
C7DyS3ev2Wd,,2,iski5567,,1715926896.4835246
C7Dx_k8LWcK,C6n82RppSzh,13,thedharmyug,"‼️ श्री विष्णु प्रियायै नमः ‼️
 💖💞💖",1715926896.4835339
C7DyDb2hJLG,C6n82RppSzh,2,_manju_thakur_086,😂😂😂😂,1715926896.4835382
C7DyUWpPB4X,C6n82RppSzh,4,iski5567,,1715926896.4835408
C7Dx1KdLZ2-,C6n82RppSzh,6,thedharmyug,🩷🩵 जयश्रीकृष्ण 🩷🩵,1715926896.4835427
C7DxGR2rWHB,,10,vming2004,"Tsim Sha Tsui, Hong Kong 
..
Nikon Zf
Nikon Z 14-30mm F4
Edit: Adobe Lightroom, Photoshop
..
My IG: https://instagram.com/vming2004",1715926900.184968
C7Drz1LoN_h,C6mDKsuuIxB,41,72sekund,Stockholm - May 2024,1715926900.184979
C7Dpm8oi6A3,C6mDKsuuIxB,7,alexradsby,"Hanging out with ___lindsi___ was a pleasure! 

Leica M240 + Summicron 35mm v4",1715926900.1849816
C6_f0eQOMvC,C6mDKsuuIxB,102,benjlockss,Colour or bnw?,1715926900.1849859
C6_k79Xo56f,C6mDKsuuIxB,671,ninapapiorek,"Hard Day
New York City
Photographers of Threads",1715926900.1849885
C6nneT9PXe0,,103,ziddisomyoinsta,,1715926903.0989025
C6nog4KPYUc,C6nneT9PXe0,0,imadkhan_143,💯,1715926903.0989113
C7DxQb0SDM3,,10,bhavika_mistry_official,New trend 💥@bhavika_mistry_official,1715926906.4821105
C7Dmdg9Srg6,C6n_iMJLK1e,43,jay_dwarkadhlsh__,Jay  Dwarkadhish ❤️✨🙏,1715926906.482121
C7DrVXHycKJ,C6n_iMJLK1e,12,ll.dayra_no_diwano.ll,❤️‍🩹🖤,1715926906.4821248
C6_RaojSmXG,C6n_iMJLK1e,46,sikotar_dham_ralaj_108,,1715926906.4821277
C7BBf1voLn8,C6n_iMJLK1e,117,jay_dwarkadhlsh__,Jay dwarka 🌎✨🍀🦚,1715926906.4821305
C7Dy6vptq7F,,2,cupidmesss,"They are busy texting someone else if you're not getting their texts, so get that straight.",1715926910.053423
C7DxLSASZsd,C6omBa_POBe,2,vashishth.mukul,"थारा भाई ""स्पेशलिस्ट"" है इस फील्ड में तो..सारे टाइप की बतखें पाल राखी हैं भाई ने अपने पोल्ट्री फार्म में.. 🦆🦆😂🤣 IPL2024",1715926910.053438
C7Dx0HRtOir,C6omBa_POBe,4,ibrahim_raees__,"Notification no coming to me 🥲
Bye bye",1715926910.0534506
C7DwDFroV8B,C6omBa_POBe,3,papercrashes,"I had every opportunity to cause the same damage and hurt that I was once given. I chose not to take revenge, but still this life is testing me beyond my patience.",1715926910.0534563
C7DwN9Fp8sY,C6omBa_POBe,4,im.verypluto,wdy think yall? can i right a book?,1715926910.0534632
C7DyZbjLKZL,,8,angeldurga7225,"इक तो मैं मासूम 🤭🤭 और दिल की अच्छी 🤭😊
बचपन 😘
#apne #aur #mere #sapne 😘😊😁😇❣️💕🤔🥰🌎
मेरी दुनिया 🌎
मेरी मासूमियत🤭 
वो बचपन भी कितना मासूमियत भरा था।।।
Miss you 💕",1715926913.9690309
C7Dw94krgz7,C6oi88fSClT,6,indupandeymishra,💟,1715926913.9690459
C7Dtu0ypwon,C6oi88fSClT,3,mv_eyekiller,,1715926913.96905
C7DpUH6S3Jh,C6oi88fSClT,39,poonam_singhl__1999,🫶🫶🫶🫶🫶,1715926913.969052
C7DaGjjpnrz,C6oi88fSClT,31,mishtily,"Hello guys 🥰 
Good morning 🌅",1715926913.969055
C6nUJ6KppRq,,24,missrakhi_r,💚,1715926916.963459
C7DxuJiLYkf,,104,memeofguru,Mother is mother 🥺❤️,1715926921.664313
C7DyOQ8L2mT,C6lrYAlrC-I,48,funny_mode__,Threads,1715926921.6643245
C7DxZgKrB6I,C6lrYAlrC-I,40,the_real_xaviers_world,Yes 😂,1715926921.6643274
C7DyWJVMLtP,C6lrYAlrC-I,13,rufy21050,"With a Charmander you can save up to 37% on gas 😎
PokemonThreads",1715926921.6643302
C7DuuJtr2gT,C6lrYAlrC-I,28,funny_mode__,Threads,1715926921.6643333
C7BpDiMvczg,,20,thev_official,The future warriors of our Founders Dato Sri Vijay Eswaran and Joseph “Sriman Japadas” Bismark wowed the V-Malaysia 2024 crowd onstage Day 5! #VMalaysia2024 #TheVUnstoppable,1715926925.3275437
C7BKwJXCDLU,C6nBm8Cyc-D,3,renukapitre,"Here's to the mindset of inner strength and control 🫶🏼

[Quotes, Quotes to live by] 

#allanswersarewithin 
#writersofinstagram #writersoninstagram #RenukaPitreQuotes #RenukaPitre",1715926925.3275669
C7BtpiOPY4_,C6nBm8Cyc-D,11,thev_official,"V-MALAYSIA 2024, TODAY IS THE DAY TO EXPERIENCE YOUR CLICK MOMENT!

How can the most-anticipated ‘click’ moment from V-Convention transform you to be UNSTOPPABLE? Check out our unbelievable Day 3 on The V website to find out from The V and QNET family! #VMalaysia2024 #TheVUnstoppable",1715926925.3275797
C6mD7BdSlds,,13,prem.wale.feelings,,1715926928.210642
C7DuG75pRBa,,120,harleenkohliofficial,Click click 😍,1715926932.3899221
C7DyDm2yT2d,C6nPUUHyiJg,12,samaptisinha2020,💞💞💞💞💞💞💞,1715926932.3899345
C7Dy4eFr8Ts,C6nPUUHyiJg,0,geetika_sahu__0,Hi everyone kaise hain aap sa❤️🥀🥰,1715926932.3899379
C7Dv-Lypjui,C6nPUUHyiJg,40,simran_bhandal__,🫠,1715926932.389941
C7DxdV2yNAZ,C6nPUUHyiJg,2,pamparparibar,Trending 😁😁😁😁😆😆😅😅😅😅,1715926932.3899443
C7Dyd9Krouy,,14,the.crickettv,"Virat Kohli in Batting Practice Session at the Chinnaswamy stadium, Bengaluru ahead of RCB vs CSK clash. 🔥

📸: RCB",1715926937.5251615
C7DyTXCLG4F,C6nidA6yBw2,64,chennaiipl,"Set for Magical Twirls!✨💛

#WhistlePodu #Yellove🦁💛",1715926937.5251772
C7DyeakBU3e,C6nidA6yBw2,6,crictrackerindiaofficial,"Out of five IPL encounters, Lucknow Super Giants has dominated with 4 victories, leaving Mumbai Indians trailing.",1715926937.525182
C7DxK0OBgw_,C6nidA6yBw2,16,rvcjinsta,Kafi Difficult Course Hai..,1715926937.5251873
C7DxzVRrPdR,C6nidA6yBw2,1,the.crickettv,AFGHANISTAN'S 2024 T20 WORLD CUP JERSEY. 🔥🇦🇫,1715926937.5251906
C7Doz2FxCqc,,23,nilathelune,What do you like about me??,1715926940.7017567
C7DoVHox4QM,C6nVUvDR9xs,22,kavithasri1,One Love 💯,1715926940.701767
C7Ca4AdvYHl,C6nVUvDR9xs,36,bhagya_rajkumar_,💛💛,1715926940.7017713
C7DV5Lor1oW,C6nVUvDR9xs,11,jeni1222_official,Good morning 🫶🏻🌹,1715926940.7017741
C7BAhFer4tU,C6nVUvDR9xs,363,_queen._.of._.mine_,💚✨,1715926940.7017772
C6nAVhMoHh2,,1,sapna.dhale,,1715926943.778441
C7DyUWpPB4X,,4,iski5567,,1715926947.2082698
C7DxLSASZsd,C6l14FUv-rl,2,vashishth.mukul,"थारा भाई ""स्पेशलिस्ट"" है इस फील्ड में तो..सारे टाइप की बतखें पाल राखी हैं भाई ने अपने पोल्ट्री फार्म में.. 🦆🦆😂🤣 IPL2024",1715926947.2082818
C7DxzJfLvUA,C6l14FUv-rl,5,naressshh,"Fear is so manipulative!
It tricks us into living a boring life.",1715926947.208289
C7Dy0_Xv_3f,C6l14FUv-rl,2,iski5567,,1715926947.208292
C7DyxzayOik,C6l14FUv-rl,0,hi__dipun__,"Ek ne bola ki ""Mujhe kisike jane se fark nhi padega"".
.
.
to fir mein usko bola ki, iss kadakti Garmi mein ek var Bijlii jane de... 🥲🥵",1715926947.2082944
C7DwP2VSXbT,,1,incrictube,18 May - Who will win?,1715926949.8728776
C7DuQwntw6n,C6nCnfwI4Zj,4,cricfollow_,Pakistan’s 🇵🇰likely squad for T20 World Cup: 👀#T20WC2024,1715926949.8728886
C7Dw501Ph4L,C6nCnfwI4Zj,19,cricxtasy,💯,1715926949.8728933
C7DxXvToqpp,C6nCnfwI4Zj,1,dbtvsports,"After a lot of consultation, the PCB Selection Committee has decided to select Usman Khan in the 15-member squad and they have decided to select Muhammad Irfan Khan Niazi in the traveling reserves.

.
.
.
.

#UsmanKhan #IrfanKhanNiazi #Pakistan #PakistanCricketTeam #T20WorldCup2024 #CricketPakistan #CricketShaukeens #CricketLovers #Cricket #DBTVSports",1715926949.8728974
C7CMTBAoYDg,C6nCnfwI4Zj,86,babar.universe56,𝒪𝒽𝒽 𝓂𝓎𝓎𝓃𝓃𝓃... 𝒴𝑜𝓊 𝒶𝓇𝑒 𝓁𝑜𝑜𝓀𝒾𝓃𝑔 𝒽𝒶𝓃𝒹𝓈𝑜𝓂𝑒 𝒶𝓈 𝒶𝓁𝓌𝒶𝓎𝓈.. 🤌❤️‍🔥,1715926949.872903
C7CMEqlOt31,,186,anthonytrainer,POV your beard hides acne,1715926954.3492987
C7BaHnmPzRR,C6nXxq0Kh9J,1443,gurusodhii,🙂‍↔️🤓,1715926954.3493135
C7BysF1t_io,C6nXxq0Kh9J,241,moehefny,Morning,1715926954.349321
C7C1a1bulyH,C6nXxq0Kh9J,160,anthonytrainer,What are your green flags for the gym?,1715926954.3493257
C7BQXn9PllP,C6nXxq0Kh9J,387,gurusodhii,☠️🆗,1715926954.34933
C6oKX1QtUSP,,37,drishtiias,"पश्चिम की ओर बहने वाली नदी…
.
River",1715926959.1330483
C6oZi0UyM68,C6oKX1QtUSP,0,ashokparihar1612,C,1715926959.13306
C6ocvaIS3qD,C6oKX1QtUSP,0,omku.marji,Ans c,1715926959.1330626
C6om_SuvCit,C6oKX1QtUSP,0,vijay_bajpaye,Narmada,1715926959.1330647
C6oiM65vTuv,C6oKX1QtUSP,0,rohityadavrohityadav2604,Ccccc,1715926959.133067
C6qiDFwPLY4,C6oKX1QtUSP,0,its_neeraj_pandit_5063,Narmada,1715926959.133069
C6ovwiyyMpr,C6oKX1QtUSP,0,singhsukhvindar0096,C,1715926959.1330714
C6oNf1DSSpr,C6oKX1QtUSP,0,kumar_laddu_19,Narmada,1715926959.1330729
C6p1j5Ure3d,C6oKX1QtUSP,0,deepakpratap361,Nirmda,1715926959.133075
C6o7jUtSSqQ,C6oKX1QtUSP,0,lakra4511,Narmada,1715926959.133078
C6qfHvDNoQ_,C6oKX1QtUSP,0,ssaarya93,B,1715926959.1330798
C6p1hqOrBxP,C6oKX1QtUSP,0,deepakpratap361,Trick smanta,1715926959.1330814
C6pmSwTPAqp,C6oKX1QtUSP,0,m_s_y_j_957,C,1715926959.1330874
C6po4hoSGrI,C6oKX1QtUSP,0,sneha_kori_789,C💞,1715926959.1330893
C6qcknnRKrf,C6oKX1QtUSP,0,6828.pramodjha,नर्मदा,1715926959.1330917
C6qfgrsJ5c_,C6oKX1QtUSP,0,sajankumardwivedi,C,1715926959.1330943
C7DzA70R4FV,,0,sen.trisha50,goodmorningthreads,1715926962.8950925
